"sample_date","site_code","vegetation_scientific_name","common_name","vegetation_rope_length"
2005-03-25,"T211","Astragalus nuttallianus","Nuttall Locoweed",NA
2005-03-25,"T211","Brassica tournefortii","Mustard",NA
2005-03-25,"T211","Bromus rubens","Red Brome",NA
2005-03-25,"T211","Calycoseris wrightii","Tackstem",NA
2005-03-25,"T211","Camissonia californica","Sun-drops",NA
2005-03-25,"T211","Chaenactis carphoclinia","Dusty-maiden",NA
2005-03-25,"T211","Chorizanthe brevicornu","Brittle Spineflower",NA
2005-03-25,"T211","Cryptantha maritima",NA,NA
2005-03-25,"T211","Cryptantha pterocarya",NA,NA
2005-03-25,"T211","Descurainia pinnata",NA,NA
2005-03-25,"T211","Erodium texanum","Heronbill, Texas Filaree",NA
2005-03-25,"T211","Eschscholzia californica",NA,NA
2005-03-25,"T211","Eucrypta chrysanthemifolia",NA,NA
2005-03-25,"T211","Filago californica","Fluffweed",NA
2005-03-25,"T211","Gilia flavocincta","Gilia",NA
2005-03-25,"T211","Lactuca serriola","Prickly Lettuce",NA
2005-03-25,"T211","Lepidium lasiocarpum",NA,NA
2005-03-25,"T211","Lesquerella tenella","Bladderpod",NA
2005-03-25,"T211","Lotus tomentellus",NA,NA
2005-03-25,"T211","Lupinus sparsiflorus","Lupine",NA
2005-03-25,"T211","Parietaria hespera","Pellitory",NA
2005-03-25,"T211","Pectocarya platycarpa",NA,NA
2005-03-25,"T211","Pectocarya recurvata",NA,NA
2005-03-25,"T211","Perityle emoryi",NA,NA
2005-03-25,"T211","Phacelia ambigua","Notched-leaved Phacelia",NA
2005-03-25,"T211","Phacelia ambigua","Notched-leaved Phacelia",NA
2005-03-25,"T211","Phacelia distans","Wild-heliotrope",NA
2005-03-25,"T211","Schismus",NA,NA
2005-03-25,"T211","Schismus arabicus","Schismus",NA
2005-03-25,"T211","Silene antirrhina","Sleepy-catchfly",NA
2005-03-25,"T211","Sonchus oleraceus","Annual Sow-thistle",NA
2005-03-25,"T211","Stylocline micropoides","Desert Nest-straw",NA
2005-03-25,"T211","Vulpia octoflora","Six-weeks Fescue",NA
2005-04-06,"T81","Anagallis arvensis","Scarlet Pimpernel, Poor Mans Weatherglass",NA
2005-04-06,"T81","Brassica oleracea","Brussels Sprouts,Kale, Brocolli etc.",NA
2005-04-06,"T81","Amsinckia menziesii","Menzies' fiddleneck",NA
2005-04-06,"T81","Astragalus nuttallianus","Nuttall Locoweed",NA
2005-04-06,"T81","Atriplex elegans","Salton Saltbush, Wheel-scale",NA
2005-04-06,"T81","Bowlesia incana","Hairy Bowlesia",NA
2005-04-06,"T81","Bromus rubens","Red Brome",NA
2005-04-06,"T81","Castilleja exserta","Owl-clover",NA
2005-04-06,"T81","Caulanthus lasiophyllus","Thelypody",NA
2005-04-06,"T81","Dichelostemma pulchellum",NA,NA
2005-04-06,"T81","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2005-04-06,"T81","Hilaria mutica",NA,NA
2005-04-06,"T81","Lepidium lasiocarpum",NA,NA
2005-04-06,"T81","Malva parviflora","Mallow, Cheese-weed",NA
2005-04-06,"T81","Oncosiphon piluliferum",NA,NA
2005-04-06,"T81","Plagiobothrys arizonicus","Bloodweed",NA
2005-04-06,"T81","Plantago ovata",NA,NA
2005-04-06,"T81","Plantago patagonica","Indian-wheat",NA
2005-04-06,"T81","Prosopis juliflora var. velutina",NA,NA
2005-04-06,"T81","Salsola tragus","Tumbleweed, Russian-thistle",NA
2005-04-06,"T81","Schismus barbatus","Mediterranean Grass",NA
2005-04-06,"T81","Sisymbrium irio","London Rocket",NA
2005-04-06,"T81","Sisymbrium irio","London Rocket",NA
2005-04-06,"T81","Sonchus oleraceus","Annual Sow-thistle",NA
2005-04-04,"U111","Hymenoxys odorata","Bitter Rubberweed",NA
2005-04-04,"U111","Brassica oleracea","Brussels Sprouts,Kale, Brocolli etc.",NA
2005-04-04,"U111","Eragrostis mexicana","Lovegrass",NA
2005-04-04,"U111","Cactaceae",NA,NA
2005-04-04,"U111","Cactaceae",NA,NA
2005-04-04,"U111","Cactaceae",NA,NA
2005-04-04,"U111","Cactaceae",NA,NA
2005-04-04,"U111","Capsella bursa-pastoris","Shepards Purse, Paniquesillo",NA
2005-04-04,"U111","Carpobrotus",NA,NA
2005-04-04,"U111","Chamaesyce polycarpa",NA,NA
2005-04-04,"U111","Cotula australis","Australian Brass Buttons",NA
2005-04-04,"U111","Cynodon dactylon","Bermuda Grass, Tiff green",NA
2005-04-04,"U111","Echinocactus emoryi",NA,NA
2005-04-04,"U111","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2005-04-04,"U111","Hordeum murinum",NA,NA
2005-04-04,"U111","Malva",NA,NA
2005-04-04,"U111","Medicago",NA,NA
2005-04-04,"U111","Oxalis corniculata","Creeping Woodsorrel",NA
2005-04-04,"U111","Plantae",NA,NA
2005-04-04,"U111","Plantae",NA,NA
2005-04-04,"U111","Plantae",NA,NA
2005-04-04,"U111","Plantae",NA,NA
2005-04-04,"U111","Plantae",NA,NA
2005-04-04,"U111","Plantae",NA,NA
2005-04-04,"U111","Plantae",NA,NA
2005-04-04,"U111","Poa annua","Annual Bluegrass",NA
2005-04-04,"U111","Poaceae","grass",NA
2005-04-04,"U111","Pseudognaphalium",NA,NA
2005-04-04,"U111","Schismus arabicus","Schismus",NA
2005-04-04,"U111","Sisymbrium irio","London Rocket",NA
2005-04-04,"U111","Sonchus",NA,NA
2005-04-04,"U111","Sonchus oleraceus","Annual Sow-thistle",NA
2005-03-29,"U121","Arecaceae","Palm Family",NA
2005-03-29,"U121","Chamaesyce abramsiana","Sand-mat",NA
2005-03-29,"U121","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2005-03-29,"U121","Fouquieria","Ocotillo",NA
2005-03-29,"U121","Herniaria hirsuta","Burstwort",NA
2005-03-29,"U121","Nama hispidum",NA,NA
2005-03-29,"U121","Plantae",NA,NA
2005-03-29,"U121","Plantae",NA,NA
2005-03-29,"U121","Plantae",NA,NA
2005-03-29,"U121","Plantae",NA,NA
2005-03-29,"U121","Poaceae","grass",NA
2005-03-29,"U121","Salvia greggii","Autumn Sage",NA
2005-03-29,"U121","Sisymbrium irio","London Rocket",NA
2005-03-29,"U121","Sonchus",NA,NA
2005-05-20,"U131","Daucus carota","Carrot",NA
2005-05-20,"U131","Phacelia cryptantha",NA,NA
2005-05-20,"U131","Portulaca oleracea","Common Purslane",NA
2005-05-20,"U131","Lupinus arizonicus",NA,NA
2005-05-20,"U131","Amsinckia menziesii","Menzies' fiddleneck",NA
2005-05-20,"U131","Amsinckia tessellata","Bristly fiddleneck",NA
2005-05-20,"U131","Avena fatua","Wild Oats",NA
2005-05-20,"U131","Bowlesia incana","Hairy Bowlesia",NA
2005-05-20,"U131","Brassica tournefortii","Mustard",NA
2005-05-20,"U131","Bromus arizonicus","Arizona Brome",NA
2005-05-20,"U131","Bromus rubens","Red Brome",NA
2005-05-20,"U131","Cheilanthes parryi","Cloak Fern",NA
2005-05-20,"U131","Daucus pusillus","Wild Carrot, Rattlesnake Weed",NA
2005-05-20,"U131","Delphinium",NA,NA
2005-05-20,"U131","Dichelostemma pulchellum",NA,NA
2005-05-20,"U131","Erigeron lobatus","Fleabane-daisy",NA
2005-05-20,"U131","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2005-05-20,"U131","Eucrypta",NA,NA
2005-05-20,"U131","Filago arizonica","Fluffweed",NA
2005-05-20,"U131","Lepidium lasiocarpum",NA,NA
2005-05-20,"U131","Lupinus",NA,NA
2005-05-20,"U131","Parietaria hespera","Pellitory",NA
2005-05-20,"U131","Pectocarya recurvata",NA,NA
2005-05-20,"U131","Pennisetum ciliare",NA,NA
2005-05-20,"U131","Phacelia",NA,NA
2005-05-20,"U131","Pholistoma auritum",NA,NA
2005-05-20,"U131","Plantago patagonica","Indian-wheat",NA
2005-05-20,"U131","Poa",NA,NA
2005-05-20,"U131","Poaceae","grass",NA
2005-05-20,"U131","Sphaeralcea ambigua","Globe Mallow",NA
2005-03-10,"U141","Brassica oleracea","Brussels Sprouts,Kale, Brocolli etc.",NA
2005-03-10,"U141","Chenopodium",NA,NA
2005-03-10,"U141","Cotula australis","Australian Brass Buttons",NA
2005-03-10,"U141","Malva parviflora","Mallow, Cheese-weed",NA
2005-03-10,"U141","Plantae",NA,NA
2005-03-10,"U141","Poaceae","grass",NA
2005-03-10,"U141","Schismus arabicus","Schismus",NA
2005-03-10,"U141","Sisymbrium irio","London Rocket",NA
2005-03-10,"U141","Sonchus",NA,NA
2005-04-25,"U151","Phacelia affinis",NA,NA
2005-04-25,"U151","Chamaesyce albomarginata","Sand-mat, Spurge",NA
2005-04-25,"U151","Conyza bonariensis",NA,NA
2005-04-25,"U151","Cynodon dactylon","Bermuda Grass, Tiff green",NA
2005-04-25,"U151","Cyperaceae",NA,NA
2005-04-25,"U151","Lactuca serriola","Prickly Lettuce",NA
2005-04-25,"U151","Medicago lupulina","Black Medic",NA
2005-04-25,"U151","Oxalis corniculata","Creeping Woodsorrel",NA
2005-04-25,"U151","Plantae",NA,NA
2005-04-25,"U151","Plantae",NA,NA
2005-04-25,"U151","Plantae",NA,NA
2005-04-25,"U151","Poaceae","grass",NA
2005-04-25,"U151","Poaceae","grass",NA
2005-04-25,"U151","Sonchus",NA,NA
2005-04-25,"U151","Veronica peregrina","Purslane Speedwell",NA
2005-04-11,"U161","Lactuca serriola","Prickly Lettuce",NA
2005-04-11,"U161","Conyza bonariensis",NA,NA
2005-04-11,"U161","Cotula australis","Australian Brass Buttons",NA
2005-04-11,"U161","Cynodon dactylon","Bermuda Grass, Tiff green",NA
2005-04-11,"U161","Herniaria hirsuta","Burstwort",NA
2005-04-11,"U161","Hordeum murinum",NA,NA
2005-04-11,"U161","Lactuca serriola","Prickly Lettuce",NA
2005-04-11,"U161","Malva parviflora","Mallow, Cheese-weed",NA
2005-04-11,"U161","Monolepis nuttalliana","Patata",NA
2005-04-11,"U161","Plantae",NA,NA
2005-04-11,"U161","Plantae",NA,NA
2005-04-11,"U161","Schismus arabicus","Schismus",NA
2005-04-11,"U161","Sonchus asper","Spiny Sow-thistle",NA
2005-02-17,"U191","Plantago ovata",NA,NA
2005-02-17,"U191","Portulaca oleracea","Common Purslane",NA
2005-02-17,"U191","Brassica oleracea","Brussels Sprouts,Kale, Brocolli etc.",NA
2005-02-17,"U191","Amsinckia menziesii","Menzies' fiddleneck",NA
2005-02-17,"U191","Bowlesia incana","Hairy Bowlesia",NA
2005-02-17,"U191","Caulanthus lasiophyllus","Thelypody",NA
2005-02-17,"U191","Cryptantha maritima",NA,NA
2005-02-17,"U191","Descurainia pinnata",NA,NA
2005-02-17,"U191","Eucrypta chrysanthemifolia",NA,NA
2005-02-17,"U191","Filago arizonica","Fluffweed",NA
2005-02-17,"U191","Lepidium lasiocarpum",NA,NA
2005-02-17,"U191","Lesquerella tenella","Bladderpod",NA
2005-02-17,"U191","Pectocarya recurvata",NA,NA
2005-02-17,"U191","Phacelia ambigua","Notched-leaved Phacelia",NA
2005-02-17,"U191","Phacelia distans","Wild-heliotrope",NA
2005-02-17,"U191","Plantago ovata",NA,NA
2005-02-17,"U191","Schismus arabicus","Schismus",NA
2005-02-17,"U191","Sisymbrium irio","London Rocket",NA
2005-02-17,"U191","Sonchus",NA,NA
2005-02-17,"U201","Phacelia cryptantha",NA,NA
2005-02-17,"U201","Hordeum murinum ssp. glaucum (Steud.) Tzvelev",NA,NA
2005-02-17,"U201","Portulaca oleracea","Common Purslane",NA
2005-02-17,"U201","Anagallis arvensis","Scarlet Pimpernel, Poor Mans Weatherglass",NA
2005-02-17,"U201","Brassica oleracea","Brussels Sprouts,Kale, Brocolli etc.",NA
2005-02-17,"U201","Amsinckia menziesii","Menzies' fiddleneck",NA
2005-02-17,"U201","Bowlesia incana","Hairy Bowlesia",NA
2005-02-17,"U201","Crassula connata","Pygmyweed",NA
2005-02-17,"U201","Cryptantha",NA,NA
2005-02-17,"U201","Cryptantha pterocarya",NA,NA
2005-02-17,"U201","Descurainia pinnata",NA,NA
2005-02-17,"U201","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2005-02-17,"U201","Filago arizonica","Fluffweed",NA
2005-02-17,"U201","Gilia",NA,NA
2005-02-17,"U201","Lupinus sparsiflorus","Lupine",NA
2005-02-17,"U201","Parietaria hespera","Pellitory",NA
2005-02-17,"U201","Pectocarya recurvata",NA,NA
2005-02-17,"U201","Phacelia distans","Wild-heliotrope",NA
2005-02-17,"U201","Pholistoma auritum",NA,NA
2005-02-17,"U201","Plagiobothrys arizonicus","Bloodweed",NA
2005-02-17,"U201","Poa bigelovii","Bigelow Bluegrass",NA
2005-02-17,"U201","Schismus arabicus","Schismus",NA
2005-02-17,"U201","Sisymbrium irio","London Rocket",NA
2005-02-17,"U201","Sonchus",NA,NA
2005-02-17,"U201","Thysanocarpus curvipes","Lace-pod",NA
2005-02-25,"U211","Spergularia salina var salina","Sand-spurry",NA
2005-02-25,"U211","Lotus salsuginosus","Deer-vetch",NA
2005-04-06,"U61","Claytonia perfoliata ssp. mexicana (Rydb.) Miller & Chambers","Miners Lettuce",NA
2005-04-06,"U61","Portulaca oleracea","Common Purslane",NA
2005-04-06,"U61","Anagallis arvensis","Scarlet Pimpernel, Poor Mans Weatherglass",NA
2005-04-06,"U61","Pectocarya anisacarpa",NA,NA
2005-04-06,"U61","Brassica oleracea","Brussels Sprouts,Kale, Brocolli etc.",NA
2005-04-06,"U61","Amsinckia menziesii","Menzies' fiddleneck",NA
2005-04-06,"U61","Amsinckia tessellata","Bristly fiddleneck",NA
2005-04-06,"U61","Astragalus didymocarpus","Milk-vetch",NA
2005-04-06,"U61","Astragalus nuttallianus","Nuttall Locoweed",NA
2005-04-06,"U61","Bowlesia incana","Hairy Bowlesia",NA
2005-04-06,"U61","Brassica tournefortii","Mustard",NA
2005-04-06,"U61","Bromus rubens","Red Brome",NA
2005-04-06,"U61","Castilleja exserta","Owl-clover",NA
2005-04-06,"U61","Chamaesyce albomarginata","Sand-mat, Spurge",NA
2005-04-06,"U61","Daucus pusillus","Wild Carrot, Rattlesnake Weed",NA
2005-04-06,"U61","Dichelostemma pulchellum",NA,NA
2005-04-06,"U61","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2005-04-06,"U61","Erodium texanum","Heronbill, Texas Filaree",NA
2005-04-06,"U61","Herniaria hirsuta","Burstwort",NA
2005-04-06,"U61","Lasthenia californica","Goldfields",NA
2005-04-06,"U61","Lepidium lasiocarpum",NA,NA
2005-04-06,"U61","Lotus humistratus","Deer-vetch, Hill Locust",NA
2005-04-06,"U61","Malva parviflora","Mallow, Cheese-weed",NA
2005-04-06,"U61","Monolepis nuttalliana","Patata",NA
2005-04-06,"U61","Oncosiphon piluliferum",NA,NA
2005-04-06,"U61","Pectocarya platycarpa",NA,NA
2005-04-06,"U61","Pectocarya recurvata",NA,NA
2005-04-06,"U61","Plagiobothrys arizonicus","Bloodweed",NA
2005-04-06,"U61","Plantago ovata",NA,NA
2005-04-06,"U61","Plantago patagonica","Indian-wheat",NA
2005-04-06,"U61","Plantago rhodosperma",NA,NA
2005-04-06,"U61","Prosopis juliflora var. velutina",NA,NA
2005-04-06,"U61","Quincula lobata","Husk-tomato, Ground-cherry",NA
2005-04-06,"U61","Schismus arabicus","Schismus",NA
2005-04-06,"U61","Sisymbrium irio","London Rocket",NA
2005-04-06,"U61","Vulpia octoflora","Six-weeks Fescue",NA
2005-04-06,"U81","Portulaca oleracea","Common Purslane",NA
2005-04-06,"U81","Anagallis arvensis","Scarlet Pimpernel, Poor Mans Weatherglass",NA
2005-04-06,"U81","Amsinckia menziesii","Menzies' fiddleneck",NA
2005-04-06,"U81","Astragalus nuttallianus","Nuttall Locoweed",NA
2005-04-06,"U81","Bromus rubens","Red Brome",NA
2005-04-06,"U81","Castilleja exserta","Owl-clover",NA
2005-04-06,"U81","Caulanthus lasiophyllus","Thelypody",NA
2005-04-06,"U81","Dichelostemma pulchellum",NA,NA
2005-04-06,"U81","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2005-04-06,"U81","Erodium texanum","Heronbill, Texas Filaree",NA
2005-04-06,"U81","Filago arizonica","Fluffweed",NA
2005-04-06,"U81","Herniaria hirsuta","Burstwort",NA
2005-04-06,"U81","Lasthenia californica","Goldfields",NA
2005-04-06,"U81","Lepidium lasiocarpum",NA,NA
2005-04-06,"U81","Oncosiphon piluliferum",NA,NA
2005-04-06,"U81","Pectocarya recurvata",NA,NA
2005-04-06,"U81","Pectocarya recurvata",NA,NA
2005-04-06,"U81","Plagiobothrys arizonicus","Bloodweed",NA
2005-04-06,"U81","Plantago ovata",NA,NA
2005-04-06,"U81","Plantago patagonica","Indian-wheat",NA
2005-04-06,"U81","Salsola tragus","Tumbleweed, Russian-thistle",NA
2005-04-06,"U81","Schismus arabicus","Schismus",NA
2005-03-07,"V111","Spergularia salina var salina","Sand-spurry",NA
2005-03-07,"V111","Aristida adscensionis",NA,NA
2005-03-07,"V111","Cryptantha barbigera",NA,NA
2005-03-07,"V111","Eucrypta chrysanthemifolia",NA,NA
2005-03-07,"V111","Filago californica","Fluffweed",NA
2005-03-07,"V111","Lepidium lasiocarpum",NA,NA
2005-03-07,"V111","Lotus salsuginosus","Deer-vetch",NA
2005-03-07,"V111","Pennisetum ciliare",NA,NA
2005-03-07,"V111","Plantae",NA,NA
2005-03-07,"V111","Plantago ovata",NA,NA
2005-03-07,"V111","Schismus arabicus","Schismus",NA
2005-03-02,"V121","Boraginaceae",NA,NA
2005-03-02,"V121","Carissa macrocarpa",NA,NA
2005-03-02,"V121","Chamaerops",NA,NA
2005-03-02,"V121","Chamaesyce",NA,NA
2005-03-02,"V121","Chamaesyce albomarginata","Sand-mat, Spurge",NA
2005-03-02,"V121","Chamaesyce micromera","Littleleaf Spurge",NA
2005-03-02,"V121","Chenopodiaceae",NA,NA
2005-03-02,"V121","Herniaria hirsuta","Burstwort",NA
2005-03-02,"V121","Muhlenbergia",NA,NA
2005-03-02,"V121","Oxalis corniculata","Creeping Woodsorrel",NA
2005-03-02,"V121","Plantae",NA,NA
2005-03-02,"V121","Plantae",NA,NA
2005-03-02,"V121","Plantae",NA,NA
2005-03-02,"V121","Plantae",NA,NA
2005-03-02,"V121","Plantae",NA,NA
2005-03-02,"V121","Plantae",NA,NA
2005-03-02,"V121","Poaceae","grass",NA
2005-03-02,"V121","Punica",NA,NA
2005-03-02,"V121","Schismus arabicus","Schismus",NA
2005-03-10,"V141","Phacelia affinis",NA,NA
2005-03-10,"V141","Araceae",NA,NA
2005-03-10,"V141","Asteraceae",NA,NA
2005-03-10,"V141","Asteraceae",NA,NA
2005-03-10,"V141","Bellis perennis",NA,NA
2005-03-10,"V141","Carpobrotus",NA,NA
2005-03-10,"V141","Coreopsis",NA,NA
2005-03-10,"V141","Cotula australis","Australian Brass Buttons",NA
2005-03-10,"V141","Cynodon dactylon","Bermuda Grass, Tiff green",NA
2005-03-10,"V141","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2005-03-10,"V141","Herniaria hirsuta","Burstwort",NA
2005-03-10,"V141","Jacaranda",NA,NA
2005-03-10,"V141","Lactuca serriola","Prickly Lettuce",NA
2005-03-10,"V141","Lepidium lasiocarpum",NA,NA
2005-03-10,"V141","Malva parviflora","Mallow, Cheese-weed",NA
2005-03-10,"V141","Medicago lupulina","Black Medic",NA
2005-03-10,"V141","Petunia x atkinsiana",NA,NA
2005-03-10,"V141","Plantae",NA,NA
2005-03-10,"V141","Plantae",NA,NA
2005-03-10,"V141","Plantae",NA,NA
2005-03-10,"V141","Prosopis juliflora",NA,NA
2005-03-10,"V141","Schismus arabicus","Schismus",NA
2005-03-10,"V141","Sonchus oleraceus","Annual Sow-thistle",NA
2005-04-25,"V151","Ciclospermum leptophyllum","Wild Celery",NA
2005-04-25,"V151","Poaceae","grass",NA
2005-04-11,"V161","Brassica oleracea","Brussels Sprouts,Kale, Brocolli etc.",NA
2005-04-11,"V161","Apiaceae",NA,NA
2005-04-11,"V161","Conyza canadensis","Horseweed",NA
2005-04-11,"V161","Cynodon dactylon","Bermuda Grass, Tiff green",NA
2005-04-11,"V161","Herniaria hirsuta","Burstwort",NA
2005-04-11,"V161","Hordeum murinum",NA,NA
2005-04-11,"V161","Malva parviflora","Mallow, Cheese-weed",NA
2005-04-11,"V161","Oxalis corniculata","Creeping Woodsorrel",NA
2005-04-11,"V161","Plantae",NA,NA
2005-04-11,"V161","Schismus arabicus","Schismus",NA
2005-04-11,"V161","Sisymbrium irio","London Rocket",NA
2005-04-11,"V161","Sisymbrium irio","London Rocket",NA
2005-04-11,"V161","Sonchus",NA,NA
2005-04-11,"V161","Washingtonia filifera var. robusta",NA,NA
2005-03-23,"V181","Atriplex elegans","Salton Saltbush, Wheel-scale",NA
2005-03-23,"V181","Chamaesyce albomarginata","Sand-mat, Spurge",NA
2005-03-23,"V181","Chenopodium",NA,NA
2005-03-23,"V181","Cotula australis","Australian Brass Buttons",NA
2005-03-23,"V181","Hordeum murinum",NA,NA
2005-03-23,"V181","Lactuca serriola","Prickly Lettuce",NA
2005-03-23,"V181","Malva parviflora","Mallow, Cheese-weed",NA
2005-03-23,"V181","Monolepis nuttalliana","Patata",NA
2005-03-23,"V181","Poaceae","grass",NA
2005-03-23,"V181","Poaceae","grass",NA
2005-03-23,"V181","Salsola tragus","Tumbleweed, Russian-thistle",NA
2005-03-23,"V181","Solanum elaeagnifolium",NA,NA
2005-03-23,"V181","Sonchus",NA,NA
2005-03-14,"V191","Ciclospermum leptophyllum","Wild Celery",NA
2005-03-14,"V191","Malacothrix glabrata","Desert-dandelion",NA
2005-03-14,"V191","Plagiobothrys pringlei",NA,NA
2005-03-14,"V191","Lesquerella tenella","Bladderpod",NA
2005-03-14,"V191","Phacelia cryptantha",NA,NA
2005-03-14,"V191","Plantago ovata",NA,NA
2005-03-14,"V191","Hordeum murinum ssp. glaucum (Steud.) Tzvelev",NA,NA
2005-03-14,"V191","Portulaca oleracea","Common Purslane",NA
2005-03-14,"V191","Physalis angulata var. lanceifolia (Nees) Water.","Husk Tomato, Ground-cherry",NA
2005-03-14,"V191","Spergularia salina var salina","Sand-spurry",NA
2005-03-14,"V191","Brassica oleracea","Brussels Sprouts,Kale, Brocolli etc.",NA
2005-03-14,"V191","Lupinus arizonicus",NA,NA
2005-03-14,"V191","Amsinckia menziesii","Menzies' fiddleneck",NA
2005-03-14,"V191","Bowlesia incana","Hairy Bowlesia",NA
2005-03-14,"V191","Bromus arizonicus","Arizona Brome",NA
2005-03-14,"V191","Bromus rubens","Red Brome",NA
2005-03-14,"V191","Camissonia californica","Sun-drops",NA
2005-03-14,"V191","Caulanthus lasiophyllus","Thelypody",NA
2005-03-14,"V191","Cheilanthes parryi","Cloak Fern",NA
2005-03-14,"V191","Crassula connata","Pygmyweed",NA
2005-03-14,"V191","Cryptantha barbigera",NA,NA
2005-03-14,"V191","Cryptantha maritima",NA,NA
2005-03-14,"V191","Cryptantha pterocarya",NA,NA
2005-03-14,"V191","Daucus pusillus","Wild Carrot, Rattlesnake Weed",NA
2005-03-14,"V191","Delphinium parishii","Lovely Larkspur",NA
2005-03-14,"V191","Descurainia pinnata",NA,NA
2005-03-14,"V191","Dichelostemma pulchellum",NA,NA
2005-03-14,"V191","Draba cuneifolia",NA,NA
